id,item_id,dept_id,cat_id,store_id,state_id,date,sales,weekday,wm_yr_wk,event_type_1,event_type_2,sell_price,event_sporting,event_cultural,event_national,event_religious,y_pred
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-09,5,Monday,11615,,,2.98,0,0,0,0,1.5485799
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-10,0,Tuesday,11615,,,2.98,0,0,0,0,1.4965489
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-11,2,Wednesday,11615,,,2.98,0,0,0,0,1.6521177
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-12,2,Thursday,11615,,,2.98,0,0,0,0,1.525341
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-13,3,Friday,11615,,,2.98,0,0,0,0,1.3867915
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-14,0,Saturday,11616,,,2.98,0,0,0,0,1.8145401
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-15,3,Sunday,11616,,,2.98,0,0,0,0,1.9343334
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-16,3,Monday,11616,,,2.98,0,0,0,0,1.3756793
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-17,0,Tuesday,11616,,,2.98,0,0,0,0,1.2898349
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-18,0,Wednesday,11616,,,2.98,0,0,0,0,1.450396
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-19,3,Thursday,11616,,,2.98,0,0,0,0,1.3637756
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-20,1,Friday,11616,,,2.98,0,0,0,0,1.2931311
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-21,1,Saturday,11617,,,2.98,0,0,0,0,1.6438794
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-22,3,Sunday,11617,,,2.98,0,0,0,0,1.7424977
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-09,0,Monday,11615,,,5.98,0,0,0,0,1.0855831
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-10,0,Tuesday,11615,,,5.98,0,0,0,0,1.122155
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-11,0,Wednesday,11615,,,5.98,0,0,0,0,1.1461003
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-12,2,Thursday,11615,,,5.98,0,0,0,0,1.1030784
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-13,3,Friday,11615,,,5.98,0,0,0,0,1.132161
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-14,1,Saturday,11616,,,5.98,0,0,0,0,1.4765656
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-15,0,Sunday,11616,,,5.98,0,0,0,0,1.5312333
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-16,0,Monday,11616,,,5.98,0,0,0,0,1.0835514
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-17,0,Tuesday,11616,,,5.98,0,0,0,0,1.0944391
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-18,3,Wednesday,11616,,,5.98,0,0,0,0,1.0924623
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-19,0,Thursday,11616,,,5.98,0,0,0,0,1.0557387
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-20,1,Friday,11616,,,5.98,0,0,0,0,1.1355135
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-21,1,Saturday,11617,,,5.98,0,0,0,0,1.4367839
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-22,3,Sunday,11617,,,5.98,0,0,0,0,1.4931041
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-09,5,Monday,11615,,,2.24,0,0,0,0,0.97021794
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-10,3,Tuesday,11615,,,2.24,0,0,0,0,0.9265369
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-11,2,Wednesday,11615,,,2.24,0,0,0,0,0.95157194
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-12,0,Thursday,11615,,,2.24,0,0,0,0,1.0332754
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-13,0,Friday,11615,,,2.24,0,0,0,0,1.1820599
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-14,0,Saturday,11616,,,2.24,0,0,0,0,1.509943
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-15,2,Sunday,11616,,,2.24,0,0,0,0,1.4864109
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-16,2,Monday,11616,,,2.24,0,0,0,0,0.9813775
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-17,0,Tuesday,11616,,,2.24,0,0,0,0,0.95666206
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-18,2,Wednesday,11616,,,2.24,0,0,0,0,0.9753516
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-19,0,Thursday,11616,,,2.24,0,0,0,0,1.0120512
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-20,0,Friday,11616,,,2.24,0,0,0,0,1.2095194
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-21,1,Saturday,11617,,,2.24,0,0,0,0,1.4632411
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-22,1,Sunday,11617,,,2.24,0,0,0,0,1.4022171
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-09,5,Monday,11615,,,2.0,0,0,0,0,5.419998
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-10,2,Tuesday,11615,,,2.0,0,0,0,0,5.6447663
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-11,3,Wednesday,11615,,,2.0,0,0,0,0,5.745587
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-12,15,Thursday,11615,,,2.0,0,0,0,0,5.9196477
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-13,1,Friday,11615,,,2.0,0,0,0,0,6.188153
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-14,8,Saturday,11616,,,2.0,0,0,0,0,7.9312286
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-15,10,Sunday,11616,,,2.0,0,0,0,0,7.8664875
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-16,1,Monday,11616,,,2.0,0,0,0,0,5.6843557
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-17,4,Tuesday,11616,,,2.0,0,0,0,0,5.8293552
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-18,2,Wednesday,11616,,,2.0,0,0,0,0,5.8603745
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-19,11,Thursday,11616,,,2.0,0,0,0,0,5.984604
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-20,14,Friday,11616,,,2.0,0,0,0,0,6.4040546
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-21,2,Saturday,11617,,,2.0,0,0,0,0,7.9902115
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-22,8,Sunday,11617,,,2.0,0,0,0,0,7.8398333
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-09,9,Monday,11615,,,2.68,0,0,0,0,3.3156471
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-10,3,Tuesday,11615,,,2.68,0,0,0,0,3.1032064
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-11,0,Wednesday,11615,,,2.68,0,0,0,0,3.1242335
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-12,0,Thursday,11615,,,2.68,0,0,0,0,3.4314258
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-13,3,Friday,11615,,,2.68,0,0,0,0,3.723984
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-14,7,Saturday,11616,,,2.68,0,0,0,0,4.8064694
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-15,2,Sunday,11616,,,2.68,0,0,0,0,4.5730486
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-16,7,Monday,11616,,,2.68,0,0,0,0,3.3515177
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-17,5,Tuesday,11616,,,2.68,0,0,0,0,2.9946942
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-18,9,Wednesday,11616,,,2.68,0,0,0,0,3.060238
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-19,3,Thursday,11616,,,2.68,0,0,0,0,3.3026402
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-20,8,Friday,11616,,,2.68,0,0,0,0,3.82142
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-21,5,Saturday,11617,,,2.68,0,0,0,0,4.924133
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-22,6,Sunday,11617,,,2.68,0,0,0,0,4.532143
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-09,16,Monday,11615,,,3.54,0,0,0,0,3.4311738
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-10,0,Tuesday,11615,,,3.54,0,0,0,0,3.1757543
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-11,0,Wednesday,11615,,,3.54,0,0,0,0,3.0588787
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-12,1,Thursday,11615,,,3.54,0,0,0,0,3.105695
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-13,3,Friday,11615,,,3.54,0,0,0,0,3.7988303
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-14,5,Saturday,11616,,,3.54,0,0,0,0,4.736241
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-15,2,Sunday,11616,,,3.54,0,0,0,0,4.3226275
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-16,0,Monday,11616,,,3.54,0,0,0,0,3.2589045
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-17,6,Tuesday,11616,,,3.54,0,0,0,0,2.8847275
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-18,2,Wednesday,11616,,,3.54,0,0,0,0,2.8011062
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-19,2,Thursday,11616,,,3.54,0,0,0,0,2.7566836
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-20,7,Friday,11616,,,3.54,0,0,0,0,3.5545712
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-21,7,Saturday,11617,,,3.54,0,0,0,0,4.5350976
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-22,6,Sunday,11617,,,3.54,0,0,0,0,4.0388412
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-09,1,Monday,11615,,,3.54,0,0,0,0,2.8782241
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-10,0,Tuesday,11615,,,3.54,0,0,0,0,2.8353226
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-11,1,Wednesday,11615,,,3.54,0,0,0,0,2.885319
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-12,0,Thursday,11615,,,3.54,0,0,0,0,2.9411445
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-13,3,Friday,11615,,,3.54,0,0,0,0,3.1881058
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-14,0,Saturday,11616,,,3.54,0,0,0,0,3.697596
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-15,9,Sunday,11616,,,3.54,0,0,0,0,3.698477
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-16,0,Monday,11616,,,3.54,0,0,0,0,2.9388216
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-17,0,Tuesday,11616,,,3.54,0,0,0,0,2.7900531
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-18,1,Wednesday,11616,,,3.54,0,0,0,0,2.8166258
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-19,1,Thursday,11616,,,3.54,0,0,0,0,2.8811793
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-20,2,Friday,11616,,,3.54,0,0,0,0,3.2214134
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-21,0,Saturday,11617,,,3.54,0,0,0,0,3.7196987
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-22,3,Sunday,11617,,,3.54,0,0,0,0,3.7193077
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-09,1,Monday,11615,,,2.12,0,0,0,0,1.1372514
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-10,0,Tuesday,11615,,,2.12,0,0,0,0,1.0824083
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-11,0,Wednesday,11615,,,2.12,0,0,0,0,1.0793417
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-12,0,Thursday,11615,,,2.12,0,0,0,0,1.0739793
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-13,3,Friday,11615,,,2.12,0,0,0,0,1.0731914
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-14,0,Saturday,11616,,,2.12,0,0,0,0,1.4595987
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-15,0,Sunday,11616,,,2.12,0,0,0,0,1.523221
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-16,0,Monday,11616,,,2.12,0,0,0,0,1.2131354
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-17,1,Tuesday,11616,,,2.12,0,0,0,0,1.1107825
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-18,2,Wednesday,11616,,,2.12,0,0,0,0,1.0990657
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-19,1,Thursday,11616,,,2.12,0,0,0,0,1.1034814
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-20,2,Friday,11616,,,2.12,0,0,0,0,1.2043303
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-21,4,Saturday,11617,,,2.12,0,0,0,0,1.5788722
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-22,2,Sunday,11617,,,2.12,0,0,0,0,1.5833429
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-09,3,Monday,11615,,,7.23,0,0,0,0,4.8928576
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-10,5,Tuesday,11615,,,7.23,0,0,0,0,4.922568
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-11,3,Wednesday,11615,,,7.23,0,0,0,0,4.92267
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-12,7,Thursday,11615,,,7.23,0,0,0,0,4.9194207
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-13,7,Friday,11615,,,7.23,0,0,0,0,4.7356668
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-14,5,Saturday,11616,,,7.23,0,0,0,0,5.1478057
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-15,3,Sunday,11616,,,7.23,0,0,0,0,5.279988
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-16,4,Monday,11616,,,7.23,0,0,0,0,4.8808002
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-17,6,Tuesday,11616,,,7.23,0,0,0,0,4.8520675
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-18,12,Wednesday,11616,,,7.23,0,0,0,0,4.8765893
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-19,1,Thursday,11616,,,7.23,0,0,0,0,4.857221
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-20,2,Friday,11616,,,7.23,0,0,0,0,4.8451333
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-21,3,Saturday,11617,,,7.23,0,0,0,0,5.1115403
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-22,5,Sunday,11617,,,7.23,0,0,0,0,5.2253895
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-09,2,Monday,11615,,,2.0,0,0,0,0,2.508597
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-10,3,Tuesday,11615,,,2.0,0,0,0,0,2.4582205
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-11,2,Wednesday,11615,,,2.0,0,0,0,0,2.5342526
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-12,3,Thursday,11615,,,2.0,0,0,0,0,2.4176579
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-13,3,Friday,11615,,,2.0,0,0,0,0,2.5389924
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-14,1,Saturday,11616,,,2.0,0,0,0,0,3.2213786
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-15,1,Sunday,11616,,,2.0,0,0,0,0,3.2974076
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-16,1,Monday,11616,,,2.0,0,0,0,0,2.463039
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-17,3,Tuesday,11616,,,2.0,0,0,0,0,2.4127693
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-18,2,Wednesday,11616,,,2.0,0,0,0,0,2.476725
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-19,0,Thursday,11616,,,2.0,0,0,0,0,2.3385863
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-20,0,Friday,11616,,,2.0,0,0,0,0,2.5473766
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-21,6,Saturday,11617,,,2.0,0,0,0,0,3.2100616
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-22,2,Sunday,11617,,,2.0,0,0,0,0,3.2033985
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-09,0,Monday,11615,,,6.98,0,0,0,0,1.1726723
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-10,2,Tuesday,11615,,,6.98,0,0,0,0,1.2070172
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-11,0,Wednesday,11615,,,6.98,0,0,0,0,1.2284493
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-12,0,Thursday,11615,,,6.98,0,0,0,0,1.2336755
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-13,1,Friday,11615,,,6.98,0,0,0,0,1.2760313
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-14,2,Saturday,11616,,,6.98,0,0,0,0,1.5262269
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-15,1,Sunday,11616,,,6.98,0,0,0,0,1.4973934
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-16,2,Monday,11616,,,6.98,0,0,0,0,1.1828061
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-17,4,Tuesday,11616,,,6.98,0,0,0,0,1.1971436
