id,item_id,dept_id,cat_id,store_id,state_id,date,sales,weekday,wm_yr_wk,event_type_1,event_type_2,sell_price,event_sporting,event_cultural,event_national,event_religious,y_pred
FOODS_1_005_WI_1_evaluation,FOODS_1_005,FOODS_1,FOODS,WI_1,WI,2016-05-20,2,Friday,11616,,,3.54,0,0,0,0,2.7805836
FOODS_1_005_WI_1_evaluation,FOODS_1_005,FOODS_1,FOODS,WI_1,WI,2016-05-21,0,Saturday,11617,,,3.54,0,0,0,0,2.959892
FOODS_1_005_WI_1_evaluation,FOODS_1_005,FOODS_1,FOODS,WI_1,WI,2016-05-22,2,Sunday,11617,,,3.54,0,0,0,0,2.880046
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-09,5,Monday,11615,,,2.98,0,0,0,0,1.9215429
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-10,0,Tuesday,11615,,,2.98,0,0,0,0,1.8755747
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-11,2,Wednesday,11615,,,2.98,0,0,0,0,1.9888188
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-12,2,Thursday,11615,,,2.98,0,0,0,0,1.8389609
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-13,3,Friday,11615,,,2.98,0,0,0,0,1.6750561
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-14,0,Saturday,11616,,,2.98,0,0,0,0,1.6238511
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-15,3,Sunday,11616,,,2.98,0,0,0,0,1.67394
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-16,3,Monday,11616,,,2.98,0,0,0,0,1.732529
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-17,0,Tuesday,11616,,,2.98,0,0,0,0,1.6973981
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-18,0,Wednesday,11616,,,2.98,0,0,0,0,1.7784902
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-19,3,Thursday,11616,,,2.98,0,0,0,0,1.7425171
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-20,1,Friday,11616,,,2.98,0,0,0,0,1.6248761
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-21,1,Saturday,11617,,,2.98,0,0,0,0,1.7169688
FOODS_1_044_CA_3_evaluation,FOODS_1_044,FOODS_1,FOODS,CA_3,CA,2016-05-22,3,Sunday,11617,,,2.98,0,0,0,0,1.6536524
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-09,0,Monday,11615,,,5.98,0,0,0,0,1.0430344
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-10,0,Tuesday,11615,,,5.98,0,0,0,0,1.1259929
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-11,0,Wednesday,11615,,,5.98,0,0,0,0,1.085612
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-12,2,Thursday,11615,,,5.98,0,0,0,0,1.0337251
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-13,3,Friday,11615,,,5.98,0,0,0,0,1.0769162
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-14,1,Saturday,11616,,,5.98,0,0,0,0,1.1379149
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-15,0,Sunday,11616,,,5.98,0,0,0,0,1.1994882
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-16,0,Monday,11616,,,5.98,0,0,0,0,1.0887231
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-17,0,Tuesday,11616,,,5.98,0,0,0,0,1.101619
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-18,3,Wednesday,11616,,,5.98,0,0,0,0,1.0520482
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-19,0,Thursday,11616,,,5.98,0,0,0,0,1.0439501
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-20,1,Friday,11616,,,5.98,0,0,0,0,1.1126724
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-21,1,Saturday,11617,,,5.98,0,0,0,0,1.1520427
FOODS_1_048_CA_3_evaluation,FOODS_1_048,FOODS_1,FOODS,CA_3,CA,2016-05-22,3,Sunday,11617,,,5.98,0,0,0,0,1.2230535
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-09,5,Monday,11615,,,2.24,0,0,0,0,0.9598381
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-10,3,Tuesday,11615,,,2.24,0,0,0,0,0.9912989
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-11,2,Wednesday,11615,,,2.24,0,0,0,0,1.026043
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-12,0,Thursday,11615,,,2.24,0,0,0,0,1.0707912
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-13,0,Friday,11615,,,2.24,0,0,0,0,1.1441727
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-14,0,Saturday,11616,,,2.24,0,0,0,0,1.0631449
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-15,2,Sunday,11616,,,2.24,0,0,0,0,1.0547881
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-16,2,Monday,11616,,,2.24,0,0,0,0,1.0603014
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-17,0,Tuesday,11616,,,2.24,0,0,0,0,1.0483649
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-18,2,Wednesday,11616,,,2.24,0,0,0,0,1.0608518
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-19,0,Thursday,11616,,,2.24,0,0,0,0,1.1005306
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-20,0,Friday,11616,,,2.24,0,0,0,0,1.1227845
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-21,1,Saturday,11617,,,2.24,0,0,0,0,1.1197928
FOODS_1_061_TX_3_evaluation,FOODS_1_061,FOODS_1,FOODS,TX_3,TX,2016-05-22,1,Sunday,11617,,,2.24,0,0,0,0,1.089333
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-09,5,Monday,11615,,,2.0,0,0,0,0,5.161591
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-10,2,Tuesday,11615,,,2.0,0,0,0,0,5.3549905
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-11,3,Wednesday,11615,,,2.0,0,0,0,0,5.2868857
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-12,15,Thursday,11615,,,2.0,0,0,0,0,5.540277
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-13,1,Friday,11615,,,2.0,0,0,0,0,5.4825606
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-14,8,Saturday,11616,,,2.0,0,0,0,0,5.5537357
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-15,10,Sunday,11616,,,2.0,0,0,0,0,5.577978
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-16,1,Monday,11616,,,2.0,0,0,0,0,5.4862127
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-17,4,Tuesday,11616,,,2.0,0,0,0,0,5.51126
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-18,2,Wednesday,11616,,,2.0,0,0,0,0,5.627761
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-19,11,Thursday,11616,,,2.0,0,0,0,0,5.773851
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-20,14,Friday,11616,,,2.0,0,0,0,0,5.735444
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-21,2,Saturday,11617,,,2.0,0,0,0,0,5.8265653
FOODS_1_067_CA_3_evaluation,FOODS_1_067,FOODS_1,FOODS,CA_3,CA,2016-05-22,8,Sunday,11617,,,2.0,0,0,0,0,5.7733817
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-09,9,Monday,11615,,,2.68,0,0,0,0,3.1162622
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-10,3,Tuesday,11615,,,2.68,0,0,0,0,3.1339614
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-11,0,Wednesday,11615,,,2.68,0,0,0,0,3.2522051
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-12,0,Thursday,11615,,,2.68,0,0,0,0,3.4544625
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-13,3,Friday,11615,,,2.68,0,0,0,0,3.4005682
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-14,7,Saturday,11616,,,2.68,0,0,0,0,3.440456
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-15,2,Sunday,11616,,,2.68,0,0,0,0,3.2468507
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-16,7,Monday,11616,,,2.68,0,0,0,0,3.2818847
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-17,5,Tuesday,11616,,,2.68,0,0,0,0,3.1918929
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-18,9,Wednesday,11616,,,2.68,0,0,0,0,3.2954545
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-19,3,Thursday,11616,,,2.68,0,0,0,0,3.7540932
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-20,8,Friday,11616,,,2.68,0,0,0,0,3.7617373
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-21,5,Saturday,11617,,,2.68,0,0,0,0,4.2120748
FOODS_1_069_CA_2_evaluation,FOODS_1_069,FOODS_1,FOODS,CA_2,CA,2016-05-22,6,Sunday,11617,,,2.68,0,0,0,0,3.7167904
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-09,16,Monday,11615,,,3.54,0,0,0,0,3.7318282
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-10,0,Tuesday,11615,,,3.54,0,0,0,0,3.5623236
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-11,0,Wednesday,11615,,,3.54,0,0,0,0,3.3545642
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-12,1,Thursday,11615,,,3.54,0,0,0,0,3.3726048
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-13,3,Friday,11615,,,3.54,0,0,0,0,3.588779
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-14,5,Saturday,11616,,,3.54,0,0,0,0,3.9250026
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-15,2,Sunday,11616,,,3.54,0,0,0,0,3.6024137
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-16,0,Monday,11616,,,3.54,0,0,0,0,3.398015
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-17,6,Tuesday,11616,,,3.54,0,0,0,0,3.230711
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-18,2,Wednesday,11616,,,3.54,0,0,0,0,3.1669555
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-19,2,Thursday,11616,,,3.54,0,0,0,0,3.1428695
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-20,7,Friday,11616,,,3.54,0,0,0,0,3.476335
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-21,7,Saturday,11617,,,3.54,0,0,0,0,3.8511162
FOODS_1_106_CA_3_evaluation,FOODS_1_106,FOODS_1,FOODS,CA_3,CA,2016-05-22,6,Sunday,11617,,,3.54,0,0,0,0,3.4627638
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-09,1,Monday,11615,,,3.54,0,0,0,0,3.3534484
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-10,0,Tuesday,11615,,,3.54,0,0,0,0,3.4221056
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-11,1,Wednesday,11615,,,3.54,0,0,0,0,3.3586981
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-12,0,Thursday,11615,,,3.54,0,0,0,0,3.4068859
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-13,3,Friday,11615,,,3.54,0,0,0,0,3.4902303
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-14,0,Saturday,11616,,,3.54,0,0,0,0,3.5149045
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-15,9,Sunday,11616,,,3.54,0,0,0,0,3.4840326
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-16,0,Monday,11616,,,3.54,0,0,0,0,3.5363994
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-17,0,Tuesday,11616,,,3.54,0,0,0,0,3.3696654
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-18,1,Wednesday,11616,,,3.54,0,0,0,0,3.3659897
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-19,1,Thursday,11616,,,3.54,0,0,0,0,3.5018117
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-20,2,Friday,11616,,,3.54,0,0,0,0,3.5710676
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-21,0,Saturday,11617,,,3.54,0,0,0,0,3.7012937
FOODS_1_123_CA_3_evaluation,FOODS_1_123,FOODS_1,FOODS,CA_3,CA,2016-05-22,3,Sunday,11617,,,3.54,0,0,0,0,3.617485
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-09,1,Monday,11615,,,2.12,0,0,0,0,1.3060043
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-10,0,Tuesday,11615,,,2.12,0,0,0,0,1.2520266
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-11,0,Wednesday,11615,,,2.12,0,0,0,0,1.1943911
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-12,0,Thursday,11615,,,2.12,0,0,0,0,1.1922479
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-13,3,Friday,11615,,,2.12,0,0,0,0,1.2951126
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-14,0,Saturday,11616,,,2.12,0,0,0,0,1.3117802
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-15,0,Sunday,11616,,,2.12,0,0,0,0,1.3606603
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-16,0,Monday,11616,,,2.12,0,0,0,0,1.32622
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-17,1,Tuesday,11616,,,2.12,0,0,0,0,1.2466439
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-18,2,Wednesday,11616,,,2.12,0,0,0,0,1.2100265
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-19,1,Thursday,11616,,,2.12,0,0,0,0,1.2390958
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-20,2,Friday,11616,,,2.12,0,0,0,0,1.3808101
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-21,4,Saturday,11617,,,2.12,0,0,0,0,1.3999604
FOODS_1_127_CA_1_evaluation,FOODS_1_127,FOODS_1,FOODS,CA_1,CA,2016-05-22,2,Sunday,11617,,,2.12,0,0,0,0,1.4516755
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-09,3,Monday,11615,,,7.23,0,0,0,0,4.9830794
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-10,5,Tuesday,11615,,,7.23,0,0,0,0,5.073806
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-11,3,Wednesday,11615,,,7.23,0,0,0,0,5.097653
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-12,7,Thursday,11615,,,7.23,0,0,0,0,5.086667
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-13,7,Friday,11615,,,7.23,0,0,0,0,4.95228
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-14,5,Saturday,11616,,,7.23,0,0,0,0,4.836705
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-15,3,Sunday,11616,,,7.23,0,0,0,0,4.996613
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-16,4,Monday,11616,,,7.23,0,0,0,0,5.019694
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-17,6,Tuesday,11616,,,7.23,0,0,0,0,5.052721
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-18,12,Wednesday,11616,,,7.23,0,0,0,0,5.042312
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-19,1,Thursday,11616,,,7.23,0,0,0,0,5.070391
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-20,2,Friday,11616,,,7.23,0,0,0,0,4.932705
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-21,3,Saturday,11617,,,7.23,0,0,0,0,4.873493
FOODS_1_129_WI_2_evaluation,FOODS_1_129,FOODS_1,FOODS,WI_2,WI,2016-05-22,5,Sunday,11617,,,7.23,0,0,0,0,4.9709816
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-09,2,Monday,11615,,,2.0,0,0,0,0,2.7842731
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-10,3,Tuesday,11615,,,2.0,0,0,0,0,2.6811633
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-11,2,Wednesday,11615,,,2.0,0,0,0,0,2.6982136
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-12,3,Thursday,11615,,,2.0,0,0,0,0,2.6724873
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-13,3,Friday,11615,,,2.0,0,0,0,0,2.719286
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-14,1,Saturday,11616,,,2.0,0,0,0,0,2.7177238
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-15,1,Sunday,11616,,,2.0,0,0,0,0,2.7574635
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-16,1,Monday,11616,,,2.0,0,0,0,0,2.7679687
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-17,3,Tuesday,11616,,,2.0,0,0,0,0,2.6344213
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-18,2,Wednesday,11616,,,2.0,0,0,0,0,2.698605
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-19,0,Thursday,11616,,,2.0,0,0,0,0,2.6585624
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-20,0,Friday,11616,,,2.0,0,0,0,0,2.6922026
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-21,6,Saturday,11617,,,2.0,0,0,0,0,2.800765
FOODS_1_137_WI_3_evaluation,FOODS_1_137,FOODS_1,FOODS,WI_3,WI,2016-05-22,2,Sunday,11617,,,2.0,0,0,0,0,2.8050513
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-09,0,Monday,11615,,,6.98,0,0,0,0,1.1976434
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-10,2,Tuesday,11615,,,6.98,0,0,0,0,1.2801511
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-11,0,Wednesday,11615,,,6.98,0,0,0,0,1.292698
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-12,0,Thursday,11615,,,6.98,0,0,0,0,1.3073869
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-13,1,Friday,11615,,,6.98,0,0,0,0,1.4015347
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-14,2,Saturday,11616,,,6.98,0,0,0,0,1.3747083
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-15,1,Sunday,11616,,,6.98,0,0,0,0,1.3040795
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-16,2,Monday,11616,,,6.98,0,0,0,0,1.295887
FOODS_1_140_CA_3_evaluation,FOODS_1_140,FOODS_1,FOODS,CA_3,CA,2016-05-17,4,Tuesday,11616,,,6.98,0,0,0,0,1.288281
